eventID;year;month;day;hour;minute;second;longitude;latitude;depth;magnitude
1798;1965;6;7;17;50;49;-65.000;-22.800;78;4.64
1799;1965;6;9;4;52;52;-71.000;-31.600;177;4.15
1800;1965;6;11;8;53;14;-70.300;-18.900;56;4.35
1801;1965;6;16;11;40;6;-66.100;-32.400;150;4.15
1802;1965;6;18;22;45;18;-73.661;-11.217;111;5.6
1803;1965;6;19;23;45;58;-65.800;-22.600;177;4.35
1804;1965;6;23;0;28;33;-66.000;-23.560;271;4.35
1805;1965;6;24;3;29;49;-70.133;-18.375;85;5.3
1806;1965;6;26;5;55;14;-72.975;-9.124;49;4.9
1807;1965;6;27;17;9;5;-77.018;-2.634;121;5.3
1808;1965;6;30;8;15;35;-76.500;-15.000;1;4.35
1809;1965;6;30;11;12;51;-66.823;-21.347;218;5.36
1810;1965;7;2;1;9;48;-76.930;-7.650;42;4.9
1811;1965;7;5;19;13;16;-68.000;-15.600;122;4.12
1812;1965;7;7;7;55;47;-83.500;2.700;49;4.44
1813;1965;7;7;14;55;3;-70.000;-29.500;80;4.33
1814;1965;7;8;11;44;47;-68.600;-19.500;219;4.12
1815;1965;7;12;13;57;5;-68.250;-28.428;112;5.7
1816;1965;7;13;21;34;55;-68.100;-20.600;181;4.54
1817;1965;7;13;22;34;49;-77.700;-3.200;90;4.9
1818;1965;7;13;22;49;46;-78.800;-2.900;112;4.75
1819;1965;7;14;12;29;57;-69.420;-17.650;141;5.3
1820;1965;7;16;17;0;59;-69.500;-21.800;33;4.44
1821;1965;7;16;18;9;34;-67.800;-23.500;193;4.23
1822;1965;7;19;12;37;23;-68.803;-28.049;90;5.32
1823;1965;7;23;0;58;54;-71.100;-21.400;28;4.44
1824;1965;7;23;15;13;24;-79.430;-8.868;48;5.5
1825;1965;7;27;1;15;23;-62.900;-21.200;255;4.23
1826;1965;7;28;9;9;38;-66.600;-30.400;50;4.44
1827;1965;7;30;5;45;18;-70.823;-18.139;74;5.6
1828;1965;7;30;12;11;7;-70.800;-15.100;192;4.6
1829;1965;7;30;18;59;0;-67.765;-24.452;143;5.42
1830;1965;8;3;2;1;53;-81.365;-7.429;27;6
1831;1965;8;5;21;56;45;-65.200;-23.400;206;4.23
1832;1965;8;7;5;26;7;-78.700;-9.200;70;4.9
1833;1965;8;8;6;32;45;-70.000;-17.800;91;5.51
1834;1965;8;9;8;40;29;-78.749;-1.403;119;4.83
1835;1965;8;9;23;12;23;-71.252;-28.686;34;5.61
1836;1965;8;13;0;54;45;-81.080;-4.340;38;5.6
1837;1965;8;16;10;10;13;-69.200;-26.100;86;4.44
1838;1965;8;18;7;20;0;-78.200;-1.900;265;3.5
1839;1965;8;20;9;42;0;-68.820;-18.954;124;6.7
1840;1965;8;22;3;30;11;-71.000;-19.600;30;4.23
1841;1965;8;23;0;8;11;-75.200;-13.100;107;4.7
1842;1965;8;31;14;47;46;-82.100;3.800;62;4.54
1843;1965;9;4;21;41;17;-68.100;-23.300;248;4.33
1844;1965;9;6;16;25;53;-75.900;-9.300;31;4.9
1845;1965;9;7;16;30;27;-80.500;-4.400;227;4.33
1846;1965;9;11;18;17;54;-75.300;-11.400;33;4.6
1847;1965;9;14;4;50;24;-72.570;-12.090;72;4.8
1848;1965;9;14;7;17;58;-76.100;-9.890;142;5.2
1849;1965;9;14;14;27;16;-66.700;-22.700;283;4.65
1850;1965;9;15;1;49;29;-69.770;-27.830;83;4.54
1851;1965;9;17;11;13;7;-77.476;-1.443;185;6.5
1852;1965;9;18;4;20;4;-67.500;-19.900;245;4.12
1853;1965;9;19;14;17;49;-74.916;-16.330;30;5
1854;1965;9;20;18;10;41;-74.930;-6.430;138;5.3
1855;1965;9;26;5;47;56;-70.300;-13.000;37;4.8
1856;1965;10;1;22;18;20;-68.400;-23.100;113;4.33
1857;1965;10;4;21;25;12;-75.000;-10.900;33;4.7
1858;1965;10;6;2;40;23;-74.900;-9.800;122;4.9
1859;1965;10;7;0;43;14;-66.200;-27.600;64;4.44
1860;1965;10;8;22;28;50;-75.895;-8.263;140;5.3
1861;1965;10;10;6;57;13;-67.900;-19.400;207;4.23
1862;1965;10;10;16;46;19;-81.700;-1.100;33;4.65
1863;1965;10;11;0;7;4;-77.350;-3.600;146;4.5
1864;1965;10;12;15;10;46;-80.900;-1.400;33;4.54
1865;1965;10;16;22;5;3;-67.400;-24.700;96;4.12
1866;1965;10;17;1;47;43;-69.500;-30.220;37;4.83
1867;1965;10;18;0;55;32;-66.800;-27.900;161;4.65
1868;1965;10;18;5;24;49;-85.180;1.380;120;4.83
1869;1965;10;23;6;53;34;-71.726;-29.522;31;5.61
1870;1965;10;23;16;0;45;-81.000;-1.600;152;4.33
1871;1965;10;26;18;21;8;-66.000;-21.200;240;4.44
1872;1965;10;26;19;31;44;-65.600;-23.900;221;4.33
1873;1965;10;30;8;37;21;-77.900;-2.400;166;4.23
1874;1965;10;31;13;47;58;-68.851;-24.846;104;5.51
1875;1965;11;3;12;59;53;-68.400;-26.200;106;4.65
1876;1965;11;4;0;40;2;-67.300;-27.200;131;4.23
1877;1965;11;6;1;6;5;-79.099;-9.299;20;4.9
1878;1965;11;8;18;20;21;-69.300;-31.740;123;5.03
1879;1965;11;13;17;59;3;-68.166;-29.414;45;5.7
1880;1965;11;26;0;25;49;-77.140;-4.700;123;4.9
1881;1965;11;27;4;37;14;-82.500;3.900;38;4.33
1882;1965;11;29;17;7;3;-78.714;-6.075;28;5.6
1883;1965;11;29;17;53;55;-80.100;-6.800;33;4.6
1884;1965;11;30;9;44;40;-71.292;-18.427;26;4.9
1885;1965;12;1;1;46;15;-70.000;-31.700;175;4.12
1886;1965;12;2;0;36;31;-69.594;-16.471;192;5.3
1887;1965;12;2;10;16;31;-69.100;-31.200;59;4.95
1888;1965;12;3;9;55;49;-79.900;-4.500;89;4.9
1889;1965;12;4;17;16;29;-79.200;-3.900;33;4.44
1890;1965;12;4;19;58;19;-67.900;-30.300;128;4.44
1891;1965;12;11;0;33;52;-69.900;-30.700;147;4.23
1892;1965;12;11;13;40;14;-67.448;-29.780;23;5.12
1893;1965;12;16;22;46;29;-68.456;-22.494;94;5.61
1894;1965;12;19;20;10;25;-73.509;-14.855;94;5.3
1895;1965;12;21;1;21;43;-68.100;-28.100;33;4.75
1896;1965;12;25;7;21;53;-81.500;-1.900;44;4.65
1897;1965;12;28;22;4;54;-77.159;-3.191;19;5.7
1898;1965;12;30;6;16;4;-71.154;-16.691;104;6.2
1899;1966;1;2;2;45;28;-68.200;-28.570;47;4.54
1900;1966;1;2;11;16;31;-71.900;-28.940;10;4.64
1901;1966;1;4;12;48;14;-70.831;-15.311;178;5.4
1902;1966;1;5;0;25;42;-70.300;-23.320;33;4.74
1903;1966;1;7;21;56;20;-68.100;-27.310;177;4.83
1904;1966;1;9;4;6;29;-69.700;-21.470;44;4.64
1905;1966;1;9;20;16;54;-75.710;-10.850;33;4.9
1906;1966;1;9;22;52;58;-70.000;-29.500;60;4.93
1907;1966;1;15;5;9;11;-71.500;-30.730;47;4.93
1908;1966;1;17;6;24;47;-79.400;-3.200;133;3.87
1909;1966;1;17;6;57;5;-75.930;-11.600;104;4.8
1910;1966;1;19;4;44;31;-71.354;-17.856;54;5.3
1911;1966;1;22;12;42;8;-66.000;-22.600;283;4.64
1912;1966;1;22;14;5;41;-74.700;-10.340;95;4.7
1913;1966;1;24;21;7;42;-64.270;-23.580;28;5.22
1914;1966;1;31;14;1;23;-64.490;-24.914;24;5.81
1915;1966;2;3;0;47;20;-68.404;-21.712;114;5.51
1916;1966;2;5;7;36;58;-71.890;-15.310;138;3.87
1917;1966;2;5;18;33;29;-67.410;-19.250;236;3.87
1918;1966;2;9;3;55;5;-72.500;-16.740;76;4.9
1919;1966;2;9;15;13;30;-75.349;-15.395;40;5.8
1920;1966;2;10;10;43;36;-73.732;-16.584;40;5
1921;1966;2;14;16;34;45;-75.521;-13.380;101;4.9
1922;1966;2;20;10;51;24;-80.300;-1.130;133;4.54
1923;1966;2;20;15;25;44;-75.560;-9.844;39;5.2
1924;1966;2;23;18;10;22;-72.690;-15.360;123;5.3
1925;1966;2;26;15;37;18;-77.600;-3.480;33;4.6
1926;1966;3;1;4;24;5;-71.000;-21.500;33;4.12
1927;1966;3;2;5;56;28;-67.090;-18.190;275;4.74
1928;1966;3;4;10;25;4;-80.100;-1.230;33;4.44
1929;1966;3;9;18;29;49;-72.100;-31.230;24;4.64
1930;1966;3;11;1;48;36;-69.064;-19.412;107;5.71
1931;1966;3;11;9;30;45;-69.382;-23.598;76;5.03
1932;1966;3;12;6;58;38;-67.192;-31.552;126;5.22
1933;1966;3;12;18;6;53;-73.900;-14.400;85;4.6
1934;1966;3;17;10;59;2;-70.400;-19.430;49;4.64
1935;1966;3;21;14;28;21;-83.710;3.600;120;4.64
1936;1966;3;21;14;54;2;-84.100;3.200;87;4.54
1937;1966;3;23;6;10;18;-78.900;-6.500;111;4.35
1938;1966;4;6;12;24;48;-81.780;-3.750;5;4.6
1939;1966;4;6;14;4;24;-68.000;-22.400;180;4.74
1940;1966;4;10;16;36;6;-71.049;-31.452;60;6.1
1941;1966;4;15;10;14;58;-80.300;-2.870;37;4.44
1942;1966;4;16;2;11;6;-67.700;-21.230;204;4.25
1943;1966;4;19;9;51;32;-68.500;-23.910;107;4.64
1944;1966;5;1;8;4;24;-75.760;-6.690;48;4.9
1945;1966;5;1;16;22;57;-74.222;-8.438;158;6.8
1946;1966;5;6;9;47;10;-78.000;3.700;70;4.44
1947;1966;5;7;2;19;32;-69.770;-15.100;175;3.98
1948;1966;5;7;6;48;40;-76.100;-5.210;101;4.8
1949;1966;5;14;18;26;10;-67.800;-26.350;39;4.74
1950;1966;5;23;23;18;31;-68.200;-30.400;33;4.33
1951;1966;5;24;20;50;59;-78.100;-2.290;1;4.44
1952;1966;5;25;23;21;27;-77.070;-9.480;161;4.7
1953;1966;5;26;0;53;23;-73.070;-17.160;38;4.6
1954;1966;5;29;5;7;33;-66.500;-19.260;258;3.65
1955;1966;6;2;17;5;41;-71.799;-15.712;137;5
1956;1966;6;4;4;30;34;-71.820;-22.570;15;4.54
1957;1966;6;4;10;4;31;-74.900;-16.100;8;4.7
1958;1966;6;6;9;56;35;-69.340;-30.620;115;5.03
1959;1966;6;7;0;59;45;-75.891;-14.895;21;6.4
1960;1966;6;7;1;56;23;-74.300;-12.300;27;4.5
1961;1966;6;13;1;10;9;-70.300;-21.260;65;4.54
1962;1966;6;16;12;27;52;-80.500;-1.550;51;4.44
1963;1966;6;16;20;32;26;-67.216;-21.978;194;5.22
1964;1966;6;21;12;51;23;-77.000;-4.230;101;4.9
1965;1966;6;23;0;20;18;-70.190;-17.190;151;4.7
1966;1966;6;26;10;37;10;-67.700;-30.850;93;4.09
1967;1966;6;29;0;36;0;-77.800;-2.220;158;3.8
1968;1966;6;30;10;49;54;-76.800;-6.740;29;5.2
1969;1966;7;2;21;22;4;-71.000;-24.000;58;4.64
1970;1966;7;8;7;49;4;-69.200;-28.940;31;4.64
1971;1966;7;8;10;28;11;-69.100;-20.200;236;4.25
1972;1966;7;14;1;49;38;-70.250;-23.030;54;4.93
1973;1966;7;14;19;58;31;-66.800;-25.970;37;5.03
1974;1966;7;18;8;50;5;-68.200;-20.400;181;4.25
1975;1966;7;19;7;25;29;-66.716;-23.128;193;5.32
1976;1966;7;22;19;47;39;-81.041;-6.298;20;5.2
1977;1966;7;26;21;53;34;-75.160;-11.490;119;4.9
1978;1966;7;27;4;49;1;-70.082;-24.160;33;5.8
1979;1966;7;29;8;26;1;-71.170;-12.590;11;4.8
1980;1966;8;1;9;48;3;-78.600;-1.160;74;5.03
1981;1966;8;5;11;21;21;-69.300;-28.990;110;4.64
1982;1966;8;6;14;38;44;-74.870;-7.612;147;5.3
1983;1966;8;7;20;22;27;-72.000;-17.500;45;5
1984;1966;8;8;1;24;31;-63.300;-28.860;635;3.98
1985;1966;8;8;9;57;33;-69.058;-27.609;106;5.71
1986;1966;8;10;21;25;57;-68.000;-20.800;215;4.54
1987;1966;8;13;15;14;39;-67.400;-22.500;106;4.44
1988;1966;8;14;7;46;50;-69.200;-14.500;51;4.7
1989;1966;8;20;7;43;29;-77.231;-3.217;113;5.8
1990;1966;8;21;8;48;7;-70.220;-15.560;247;4.09
1991;1966;8;21;9;39;22;-78.900;-4.050;138;4.54
1992;1966;8;22;17;0;58;-70.176;-22.482;60;5.03
1993;1966;8;23;1;37;17;-77.800;-11.100;163;4.64
1994;1966;8;25;23;18;51;-68.561;-22.400;107;5.51
1995;1966;8;26;3;5;18;-67.500;-28.940;126;4.54
1996;1966;8;26;14;37;27;-76.700;-13.600;59;4.9
1997;1966;8;26;22;53;41;-68.200;-24.860;100;4.74
1998;1966;8;27;0;59;35;-76.560;-11.650;131;4.25
1999;1966;8;27;0;59;36;-76.236;-11.025;65;4.8
2000;1966;8;31;9;56;48;-75.400;-14.700;113;4.83
2001;1966;9;1;16;30;17;-66.800;-27.900;146;4.54
2002;1966;9;3;22;42;16;-78.100;-3.600;135;4.5
2003;1966;9;4;5;37;53;-74.136;-17.908;16;5.3
2004;1966;9;4;10;51;9;-84.320;2.870;89;4.74
2005;1966;9;6;21;4;38;-76.570;-4.830;179;4.8
2006;1966;9;7;10;20;47;-74.570;-9.400;122;4.9
2007;1966;9;7;12;7;3;-79.979;-9.083;48;4.7
2008;1966;9;7;12;7;11;-79.400;-8.670;138;4.35
2009;1966;9;7;20;30;45;-69.340;-28.190;95;4.54
2010;1966;9;8;8;28;54;-66.599;-23.546;210;5.42
2011;1966;9;10;16;13;50;-80.900;-0.200;63;4.64
2012;1966;9;10;16;27;51;-71.501;-30.696;48;5.03
2013;1966;9;10;20;9;0;-78.700;-5.300;72;4.8
2014;1966;9;15;23;44;46;-69.600;-26.400;51;4.64
2015;1966;9;17;12;55;23;-77.530;-5.040;82;4.8
2016;1966;9;17;17;18;59;-67.400;-28.522;24;5.22
2017;1966;9;27;14;11;0;-70.400;-30.040;69;4.44
2018;1966;10;5;8;9;47;-66.860;-20.750;241;4.54
2019;1966;10;8;4;23;8;-67.508;-32.111;138;4.54
2020;1966;10;9;2;17;57;-85.110;1.530;101;4.93
2021;1966;10;9;4;44;45;-71.700;-29.940;89;4.25
2022;1966;10;10;15;28;46;-79.000;-1.640;57;4.35
2023;1966;10;10;20;25;35;-67.138;-29.855;27;5.03
2024;1966;10;12;18;27;50;-80.910;-4.700;52;5
2025;1966;10;14;22;42;52;-71.100;-7.040;664;4.44
2026;1966;10;16;6;48;38;-70.978;-19.769;18;5.22
2027;1966;10;16;15;18;22;-75.950;-9.300;140;4.5
2028;1966;10;17;11;11;57;-74.772;-13.636;102;5.1
2029;1966;10;17;21;41;58;-78.648;-10.832;37;8
2030;1966;10;17;21;53;22;-77.801;-9.428;46;5.8
2031;1966;10;17;23;46;54;-79.618;-10.162;36;5.8
2032;1966;10;18;18;43;36;-74.319;3.637;38;5.22
2033;1966;10;19;6;5;57;-79.247;-11.777;44;4.9
2034;1966;10;19;14;28;27;-78.730;2.840;32;4.93
2035;1966;10;20;22;22;47;-71.500;-12.060;34;4.9
2036;1966;10;21;9;23;1;-79.140;3.740;67;4.54
2037;1966;10;21;12;39;39;-66.935;-27.687;53;5.22
2038;1966;10;29;4;45;38;-77.415;-10.978;26;4.8
2039;1966;10;30;1;52;2;-70.000;-27.900;36;4.09
2040;1966;10;30;5;43;56;-63.878;-22.376;39;5.12
2041;1966;11;3;8;4;57;-63.900;-17.800;64;4.83
2042;1966;11;4;8;55;54;-77.768;-4.357;70;5.1
2043;1966;11;5;5;14;35;-67.400;-19.230;235;4.44
2044;1966;11;7;20;31;33;-75.799;-7.802;132;5.3
2045;1966;11;9;2;1;58;-71.940;-14.900;122;4.9
2046;1966;11;9;17;54;3;-67.430;-18.710;247;4.35
2047;1966;11;10;3;2;4;-68.301;-31.973;113;6.1
2048;1966;11;11;20;17;46;-79.200;-1.150;119;4.64
2049;1966;11;12;11;50;3;-67.863;-23.822;135;5.6
2050;1966;11;12;18;49;32;-70.200;-18.200;33;5.3
2051;1966;11;13;1;19;0;-74.799;-11.074;43;5
2052;1966;11;13;3;18;22;-62.700;-25.700;33;4.74
2053;1966;11;14;2;58;31;-71.300;-7.600;33;4.83
2054;1966;11;14;8;24;17;-67.300;-23.400;33;4.64
2055;1966;11;15;1;15;39;-71.400;-22.000;33;4.54
2056;1966;11;19;3;2;19;-74.400;-16.100;33;4.9
2057;1966;11;20;1;52;48;-76.195;-11.956;90;4.7
2058;1966;11;20;6;9;34;-69.630;-15.300;116;4.6
2059;1966;11;20;8;32;17;-66.500;-32.300;33;4.83
2060;1966;11;25;4;49;9;-79.420;1.690;74;4.74
2061;1966;11;25;19;1;23;-73.700;-11.300;33;5.2
2062;1966;11;28;1;36;17;-77.330;0.610;127;4.64
2063;1966;12;1;11;41;38;-78.700;-8.000;33;4.44
2064;1966;12;2;16;9;0;-68.840;-21.580;33;4.35
2065;1966;12;2;23;1;18;-69.300;-22.500;33;4.75
2066;1966;12;3;17;4;59;-83.300;2.180;42;4.93
2067;1966;12;6;10;0;38;-76.300;0.400;104;4.74
2068;1966;12;8;11;34;30;-80.600;-1.580;98;4.74
2069;1966;12;9;10;6;56;-70.763;-14.734;100;5.2
2070;1966;12;9;13;32;40;-78.577;-9.865;28;4.9
2071;1966;12;12;20;30;27;-69.900;-30.820;33;4.64
2072;1966;12;13;10;59;7;-74.900;-12.100;21;4.8
2073;1966;12;13;23;23;40;-66.000;-32.900;33;4.64
2074;1966;12;14;5;39;31;-70.300;-15.900;234;3.98
2075;1966;12;14;8;39;50;-74.700;-12.700;149;4.8
2076;1966;12;17;9;20;30;-77.500;3.600;33;4.35
2077;1966;12;19;2;10;31;-72.006;-16.429;115;5.3
2078;1966;12;20;12;26;5;-63.152;-26.123;578;6.3
2079;1966;12;21;11;37;27;-77.000;-1.900;33;4.44
2080;1966;12;22;23;39;43;-65.700;-22.700;33;4.64
2081;1966;12;25;12;26;12;-83.480;0.610;44;5.12
2082;1966;12;26;10;17;14;-69.800;-19.800;56;4.64
2083;1966;12;28;8;18;7;-70.550;-25.494;25;7.7
2084;1966;12;28;8;59;10;-70.000;-24.800;233;4.93
2085;1966;12;28;11;2;58;-73.400;-21.900;33;4.74
2086;1966;12;28;12;30;49;-72.100;-25.100;33;5.12
2087;1966;12;29;5;59;1;-71.600;-24.480;33;4.93
2088;1966;12;29;9;29;34;-69.200;-25.100;72;4.74
2089;1967;1;1;9;55;12;-70.660;-17.180;134;4.8
2090;1967;1;9;13;24;40;-67.370;-28.010;128;4.93
2091;1967;1;11;16;8;6;-82.500;-5.300;22;5.6
2092;1967;1;12;5;44;1;-70.325;-18.309;94;5.2
2093;1967;1;12;6;27;37;-70.000;-22.400;205;4.35
2094;1967;1;21;12;42;51;-71.900;-27.800;33;4.64
2095;1967;1;21;15;30;43;-84.400;1.760;96;5.12
2096;1967;1;24;0;26;49;-67.800;-18.940;215;3.87
2097;1967;1;27;1;54;55;-67.000;-27.880;173;4.64
2098;1967;1;31;13;37;2;-84.363;2.619;10;5.6
2099;1967;2;1;14;44;7;-72.907;-16.968;26;5.2
2100;1967;2;1;23;46;6;-67.220;-22.350;181;5.9
2101;1967;2;1;23;46;6;-67.220;-22.350;181;5.06
2102;1967;2;3;23;25;46;-67.143;-21.358;174;5.9
2103;1967;2;4;6;2;1;-70.810;-20.830;33;4.83
2104;1967;2;5;16;45;47;-74.100;-13.000;109;4.8
2105;1967;2;7;16;36;44;-66.500;-23.600;33;4.83
2106;1967;2;9;15;24;9;-74.798;2.849;55;7
2107;1967;2;9;16;34;56;-71.700;2.400;33;4.74
2108;1967;2;13;10;25;47;-75.361;-5.211;54;5.6
2109;1967;2;13;13;53;20;-73.460;1.870;42;4.93
2110;1967;2;13;20;57;41;-69.200;-28.300;45;5.12
2111;1967;2;15;16;11;2;-71.274;-9.163;600;7
2112;1967;2;16;23;49;8;-75.830;3.430;196;4.54
2113;1967;2;17;1;19;9;-65.600;-31.110;179;4.44
2114;1967;2;17;23;26;47;-71.170;-15.800;90;4.9
2115;1967;2;18;18;59;49;-75.030;-10.470;33;5
2116;1967;2;18;20;21;57;-66.080;-22.040;268;4.44
2117;1967;2;19;21;9;0;-63.400;-24.790;562;4.35
2118;1967;2;20;11;0;8;-77.540;3.380;85;4.74
2119;1967;2;22;3;59;25;-65.100;-26.000;33;4.93
2120;1967;2;24;7;31;50;-76.200;2.400;107;4.64
2121;1967;2;25;11;17;35;-67.900;-28.940;68;4.25
2122;1967;3;1;20;33;38;-69.570;-19.420;174;3.98
2123;1967;3;2;2;47;3;-78.595;-0.214;118;6
2124;1967;3;8;11;11;45;-72.000;-21.500;45;4.54
2125;1967;3;9;19;57;0;-69.645;-17.593;153;4.9
2126;1967;3;12;18;56;50;-69.800;-24.990;94;4.74
2127;1967;3;13;20;8;25;-69.400;-24.100;67;4.64
2128;1967;3;13;22;9;45;-69.390;-18.180;139;4.35
2129;1967;3;16;9;26;23;-74.840;3.770;100;4.54
2130;1967;3;19;21;42;44;-74.860;-11.030;155;4.8
2131;1967;3;22;10;2;7;-70.000;-19.300;33;4.93
2132;1967;3;24;15;38;50;-74.975;-6.679;140;5.3
2133;1967;3;25;20;32;1;-71.270;-8.270;582;4.44
2134;1967;3;26;23;56;50;-73.818;-10.493;137;4.9
2135;1967;3;31;8;24;2;-76.300;-2.440;171;4.35
2136;1967;4;1;4;16;12;-66.900;-16.900;33;4.83
2137;1967;4;1;4;16;23;-68.073;-15.956;10;4.93
2138;1967;4;2;1;35;31;-76.290;-8.860;3;5
2139;1967;4;2;1;58;16;-75.500;-9.880;33;4.9
2140;1967;4;2;16;37;50;-74.340;-8.020;33;4.5
2141;1967;4;5;18;12;3;-73.280;-16.200;97;4.9
2142;1967;4;8;11;57;26;-70.400;-20.870;35;4.25
2143;1967;4;13;5;30;6;-76.664;-6.175;42;5.2
2144;1967;4;17;23;58;52;-64.800;-22.100;33;4.35
2145;1967;4;19;6;26;57;-80.930;-1.090;39;4.83
2146;1967;4;19;10;2;18;-66.660;-20.220;33;4.74
2147;1967;4;21;22;57;44;-69.740;-16.480;213;4.8
2148;1967;4;22;19;29;36;-79.400;-5.710;67;4.8
2149;1967;4;24;14;54;36;-80.400;-6.500;45;4.9
2150;1967;4;25;10;36;14;-69.109;-32.825;26;5.81
2151;1967;4;26;1;10;58;-66.100;-20.800;341;3.98
2152;1967;4;28;17;45;17;-79.500;-2.880;82;4.54
2153;1967;4;29;2;20;58;-75.900;-5.400;33;4.9
2154;1967;4;29;2;21;0;-76.140;-3.990;124;4.4
2155;1967;5;7;14;33;21;-69.600;-28.800;33;3.98
2156;1967;5;8;7;1;42;-79.970;-9.060;86;4.7
2157;1967;5;10;19;2;36;-79.900;-3.860;33;4.35
2158;1967;5;10;20;35;23;-76.360;-15.670;33;5
2159;1967;5;11;15;5;3;-68.821;-20.304;109;6.1
2160;1967;5;12;2;21;43;-73.300;-7.170;73;4.25
2161;1967;5;12;20;58;45;-71.300;-20.310;28;4.54
2162;1967;5;13;15;0;36;-70.400;-20.430;66;4.15
2163;1967;5;14;11;48;48;-77.700;-11.200;33;4.9
2164;1967;5;15;17;8;59;-74.600;-10.325;118;5.4
2165;1967;5;16;0;57;54;-75.400;-15.950;19;5.1
2166;1967;5;17;7;8;50;-81.500;-7.500;33;4.35
2167;1967;5;19;4;57;2;-69.400;-20.380;33;4.09
2168;1967;6;7;11;39;53;-78.557;-0.981;46;4.83
2169;1967;6;9;1;0;31;-71.390;-18.550;45;4.7
2170;1967;6;14;3;14;18;-73.388;-15.017;98;5.8
2171;1967;6;18;13;10;55;-80.989;-3.903;40;4.9
2172;1967;6;21;6;9;58;-74.369;-9.977;189;4.9
2173;1967;6;21;6;49;4;-77.519;-2.336;15;5.7
2174;1967;6;22;2;29;35;-68.500;-28.950;96;4.83
2175;1967;6;22;12;6;24;-78.200;-2.400;71;4.44
2176;1967;6;24;18;7;31;-73.913;-15.434;94;5.3
2177;1967;6;26;2;10;0;-78.500;-2.600;38;3.9
2178;1967;6;27;5;19;27;-63.900;-25.000;33;4.35
2179;1967;7;2;23;26;54;-64.400;-25.700;33;4.64
2180;1967;7;3;5;28;10;-74.984;-15.999;15;5.2
2181;1967;7;3;12;43;57;-69.104;-22.905;96;5.12
2182;1967;7;4;8;46;0;-79.700;-2.200;219;3.1
2183;1967;7;7;10;27;0;-77.438;-12.188;43;4.8
2184;1967;7;7;10;27;1;-77.220;-12.700;121;4.64
2185;1967;7;13;14;20;42;-74.798;-15.150;82;5.5
2186;1967;7;14;3;19;29;-72.210;-17.632;46;5.5
2187;1967;7;14;10;8;44;-77.392;-6.265;110;5
2188;1967;7;16;7;18;23;-69.400;-25.800;31;4.64
2189;1967;7;16;21;3;53;-75.270;-13.160;95;5
2190;1967;7;18;9;6;59;-80.659;-9.171;7;4.7
2191;1967;7;20;8;40;32;-83.600;3.200;160;4.25
2192;1967;7;20;13;11;36;-66.764;-27.988;160;5.61
2193;1967;7;21;16;59;13;-70.500;-22.810;42;4.54
2194;1967;7;22;13;47;55;-69.468;-31.534;110;5.22
2195;1967;7;24;4;45;22;-79.716;-11.338;10;5.2
2196;1967;7;24;6;57;18;-67.200;-21.400;33;4.64
2197;1967;7;24;11;19;33;-72.120;-17.160;100;4.7
2198;1967;7;27;16;47;52;-68.128;-31.376;109;4.93
2199;1967;7;28;5;0;35;-65.900;-22.900;33;4.35
2200;1967;7;30;21;58;50;-74.947;-12.069;30;4.9
2201;1967;7;31;5;50;0;-84.000;3.200;33;4.4
2202;1967;8;3;12;40;21;-74.892;-13.680;109;5.5
2203;1967;8;5;8;26;18;-74.900;-8.100;33;4.9
2204;1967;8;6;8;7;21;-69.490;-16.960;191;4.5
2205;1967;8;9;7;14;9;-73.773;-8.470;39;5.3
2206;1967;8;10;6;50;3;-63.900;-23.220;550;3.76
2207;1967;8;12;1;33;3;-82.600;1.390;87;4.54
2208;1967;8;14;13;55;28;-66.000;-17.200;33;4.44
2209;1967;8;16;2;37;14;-75.351;-14.043;79;4.7
2210;1967;8;18;19;5;9;-81.400;-4.980;46;4.8
2211;1967;8;20;15;3;6;-69.044;-25.265;103;5.8
2212;1967;8;22;8;55;56;-70.523;-19.670;44;5.32
2213;1967;8;23;9;22;1;-81.556;-4.302;30;5.3
2214;1967;8;28;0;56;52;-71.148;-9.975;597;5.3
2215;1967;8;30;17;28;9;-63.600;-22.800;524;4.44
2216;1967;9;4;3;17;50;-67.500;-19.200;219;3.98
2217;1967;9;8;9;0;0;-70.672;-23.463;33;5.71
2218;1967;9;9;10;6;5;-63.230;-27.623;580;6.7
2219;1967;9;11;0;35;36;-82.770;3.440;41;4.83
2220;1967;9;14;10;39;6;-75.900;-7.400;33;4.8
2221;1967;9;14;14;16;7;-85.002;1.701;35;5.03
2222;1967;9;24;22;25;37;-71.900;-27.000;33;4.74
2223;1967;9;27;10;41;16;-70.800;-30.330;80;4.44
2224;1967;9;29;11;42;39;-65.100;-24.600;33;4.44
2225;1967;9;30;4;37;16;-70.800;-26.900;33;4.54
2226;1967;10;1;12;22;48;-79.920;-2.330;91;4.83
2227;1967;10;3;23;32;59;-72.500;-28.700;33;4.35
2228;1967;10;5;16;10;30;-64.470;-27.120;25;4.93
2229;1967;10;6;8;20;59;-75.000;-4.000;33;4.6
2230;1967;10;7;1;14;7;-71.054;-29.612;58;5.71
2231;1967;10;8;2;23;5;-73.700;3.300;71;4.64
2232;1967;10;14;1;7;15;-80.400;-1.110;82;4.44
2233;1967;10;15;21;11;20;-78.187;-3.471;55;4.9
2234;1967;10;16;1;31;50;-78.000;-11.190;112;5.03
2235;1967;10;17;5;41;18;-76.267;-13.627;67;4.9
