Unnamed: 0,Longitude,Latitude,Depth,Observed Count,Smoothed Rate,b-value,Smoothed Rate Scaled
652,-79.0537,-6.41989,100.1549835,14254,3368.18,1.15,4650.272034
653,-78.9537,-6.41989,101.8995285,0,3641.34,1.15,5027.409927
654,-78.8537,-6.41989,103.5775833,14254,3628.72,1.15,5009.986145
655,-78.7537,-6.41989,105.1808624,0,2916.42,1.15,4026.550352
656,-78.6537,-6.41989,106.7013626,0,1777.61,1.15,2454.254247
657,-78.5537,-6.41989,108.1331711,0,884.706,1.15,1221.467846
658,-78.4537,-6.41989,109.4734802,0,585.923,1.15,808.9536013
659,-78.3537,-6.41989,110.7227936,0,742.3,1.15,1024.855242
660,-78.2537,-6.41989,111.8846893,0,1071.71,1.15,1479.654603
661,-78.1537,-6.41989,112.9653778,0,1487.55,1.15,2053.783397
662,-78.0537,-6.41989,113.9730301,0,2058.58,1.15,2842.175003
663,-77.9537,-6.41989,114.9169998,0,2688.94,1.15,3712.480474
664,-77.8537,-6.41989,115.8067703,14254,3173.67,1.15,4381.72213
665,-77.7537,-6.41989,116.6505737,0,3411.42,1.15,4709.971267
666,-77.6537,-6.41989,117.4536972,28508,3249.36,1.15,4486.223401
667,-77.5537,-6.41989,118.2170334,0,2628.62,1.15,3629.199768
668,-77.4537,-6.41989,118.9358826,0,2021.36,1.15,2790.787273
669,-77.3537,-6.41989,119.6001968,0,2129.73,1.15,2940.408131
670,-77.2537,-6.41989,120.1958008,0,3239.81,1.15,4473.03821
671,-77.1537,-6.41989,120.7070007,0,5079.03,1.15,7012.354199
672,-77.0537,-6.41989,121.1203003,0,6909.52,1.15,9539.617129
673,-76.9537,-6.41989,121.4284973,0,7841.65,1.15,10826.56084
674,-76.8537,-6.41989,121.6334,0,7556.97,1.15,10433.51788
675,-76.7537,-6.41989,121.7483978,0,6596.83,1.15,9107.902208
676,-76.6537,-6.41989,121.7985992,0,5778.59,1.15,7978.200533
677,-76.5537,-6.41989,121.8192978,0,5593.19,1.15,7722.228336
678,-76.4537,-6.41989,121.8539963,0,6071.77,1.15,8382.979005
679,-76.3537,-6.41989,121.9503021,14254,6987.54,1.15,9647.33531
680,-76.2537,-6.41989,122.1567993,14254,8001.97,1.15,11047.90638
681,-76.1537,-6.41989,122.5201035,28508,8614.82,1.15,11894.0367
682,-76.0537,-6.41989,123.0828018,0,8386.94,1.15,11579.41456
683,-75.9537,-6.41989,123.8817978,0,7392.05,1.15,10205.82136
684,-75.8537,-6.41989,124.9487991,0,6222.45,1.15,8591.015093
685,-75.7537,-6.41989,126.3099976,0,5547.07,1.15,7658.552835
686,-75.6537,-6.41989,127.9868011,0,5567.64,1.15,7686.952771
687,-75.5537,-6.41989,129.9972992,14254,5786.52,1.15,7989.149074
688,-75.4537,-6.41989,132.357605,0,5635.15,1.15,7780.160339
689,-75.3537,-6.41989,135.0834961,0,5210.02,1.15,7193.205322
690,-75.2537,-6.41989,138.1936035,0,4909.28,1.15,6777.989148
691,-75.1537,-6.41989,141.7113953,0,4735.15,1.15,6537.576858
692,-75.0537,-6.41989,145.6679993,0,4429.75,1.15,6115.926863
693,-74.9537,-6.41989,150.1040039,0,3926.55,1.15,5421.184632
694,-74.8537,-6.41989,155.0690002,0,3315.69,1.15,4577.801804
695,-74.7537,-6.41989,160.6203003,0,2662.95,1.15,3676.597424
696,-74.6537,-6.41989,166.819397,0,2040.52,1.15,2817.240495
697,-74.5537,-6.41989,173.7265015,0,1538.16,1.15,2123.658009
698,-74.4537,-6.41989,181.3952942,0,1264.26,1.15,1745.498436
699,-74.3537,-6.41989,189.8677979,0,1276.09,1.15,1761.831505
700,-74.2537,-6.41989,199.1696014,0,1389.04,1.15,1917.775732
701,-74.1537,-6.41989,209.3078003,0,1282.48,1.15,1770.653848
708,-81.4537,-6.51989,32.7304611,0,8321.16,1.15,11488.59551
709,-81.3537,-6.51989,34.5162582,14254,9194.46,1.15,12694.31568
710,-81.2537,-6.51989,36.5503502,14254,10858.1,1.15,14991.21744
711,-81.1537,-6.51989,38.8448982,0,13035.7,1.15,17997.71721
712,-81.0537,-6.51989,41.4071198,57016,14275.6,1.15,19709.58305
713,-80.9537,-6.51989,44.2365189,14254,13647.4,1.15,18842.25978
714,-80.8537,-6.51989,47.3220901,42762,12145.5,1.15,16768.66408
715,-80.7537,-6.51989,50.6397781,28508,11015.1,1.15,15207.97923
716,-80.6537,-6.51989,54.1511993,28508,10179.6,1.15,14054.44756
717,-80.5537,-6.51989,57.8040314,14254,8961.66,1.15,12372.90076
718,-80.4537,-6.51989,61.5345802,14254,7261.61,1.15,10025.72959
719,-80.3537,-6.51989,65.2723465,0,5642.01,1.15,7789.631586
720,-80.2537,-6.51989,68.9461517,14254,4498.84,1.15,6211.315855
721,-80.1537,-6.51989,72.4909668,0,3780.46,1.15,5219.48572
722,-80.0537,-6.51989,75.8543015,0,3534.49,1.15,4879.887654
723,-79.9537,-6.51989,79.00103,0,3938.1,1.15,5437.13112
724,-79.8537,-6.51989,81.9157791,0,4848.92,1.15,6694.653216
725,-79.7537,-6.51989,84.6025314,0,5734.32,1.15,7917.079232
726,-79.6537,-6.51989,87.0814133,14254,6039.84,1.15,8338.894905
727,-79.5537,-6.51989,89.3834763,14254,5641.87,1.15,7789.438296
728,-79.4537,-6.51989,91.5444107,14254,4849.88,1.15,6695.978638
729,-79.3537,-6.51989,93.5984116,0,4018.13,1.15,5547.624404
730,-79.2537,-6.51989,95.5732727,14254,3339.64,1.15,4610.868331
731,-79.1537,-6.51989,97.4874573,0,2953.4,1.15,4077.606726
732,-79.0537,-6.51989,99.3494263,0,3038.02,1.15,4194.437187
733,-78.9537,-6.51989,101.1588364,0,3508.91,1.15,4844.570671
734,-78.8537,-6.51989,102.9091492,28508,3745.58,1.15,5171.328707
735,-78.7537,-6.51989,104.5907364,14254,3164.03,1.15,4368.412681
