Unnamed: 0,Longitude,Latitude,Depth,Observed Count,Smoothed Rate,b-value,Smoothed Rate Scaled
734,-73.1076,-14.5739,109.1083679,5447,4893.58,1.07,7632.785719
735,-73.0076,-14.5739,109.1003571,10894,5464.38,1.07,8523.093854
736,-72.9076,-14.5739,109.1118774,0,5896.93,1.07,9197.765866
737,-72.8076,-14.5739,109.2234421,10894,6117.31,1.07,9541.504666
738,-72.7076,-14.5739,109.5186386,10894,6266.86,1.07,9774.766022
739,-72.6076,-14.5739,110.0776367,5447,6390.53,1.07,9967.660919
740,-72.5076,-14.5739,110.9717484,5447,6417.77,1.07,10010.14864
741,-72.4076,-14.5739,112.2595367,5447,6226.82,1.07,9712.313433
742,-72.3076,-14.5739,113.9849777,0,5856,1.07,9133.925095
743,-72.2076,-14.5739,116.1775131,0,5543.65,1.07,8646.735631
744,-72.1076,-14.5739,118.8534927,10894,5398.83,1.07,8420.851916
745,-72.0076,-14.5739,122.0184021,0,5307.75,1.07,8278.789434
746,-71.9076,-14.5739,125.6695023,0,5149.57,1.07,8032.067393
747,-71.8076,-14.5739,129.7980042,0,4862.07,1.07,7583.637839
748,-71.7076,-14.5739,134.3921051,0,4402.35,1.07,6866.587285
749,-71.6076,-14.5739,139.4396057,5447,3793.38,1.07,5916.743302
750,-71.5076,-14.5739,144.9317017,0,3151.34,1.07,4915.318222
751,-71.4076,-14.5739,150.8674011,5447,2600.21,1.07,4055.690467
752,-71.3076,-14.5739,157.2568054,0,2202.83,1.07,3435.875037
753,-71.2076,-14.5739,164.1246033,5447,1979.82,1.07,3088.034082
754,-71.1076,-14.5739,171.5101013,0,1933.48,1.07,3015.755036
755,-71.0076,-14.5739,179.4640961,0,2093.73,1.07,3265.70577
756,-70.9076,-14.5739,188.0419006,0,2431.16,1.07,3792.013889
757,-70.8076,-14.5739,197.2935028,10894,2690.91,1.07,4197.160242
758,-70.7076,-14.5739,207.2532043,5447,2603.57,1.07,4060.931243
759,-70.6076,-14.5739,217.9299011,0,2203.04,1.07,3436.202586
760,-70.5076,-14.5739,229.3016968,5447,1686.26,1.07,2630.152413
761,-70.4076,-14.5739,241.3144989,0,1176.74,1.07,1835.426062
