Unnamed: 0,Longitude,Latitude,Depth,Observed Count,Smoothed Rate,b-value,Smoothed Rate Scaled
605,-75.7537,-6.31989,126.9876022,0,26109.8,1.3,7585.296451
606,-75.6537,-6.31989,128.9250946,0,25615.5,1.3,7441.694737
607,-75.5537,-6.31989,131.2052002,0,28058.4,1.3,8151.39457
608,-75.4537,-6.31989,133.8410034,0,30374,1.3,8824.111805
609,-75.3537,-6.31989,136.8468018,85281,32028.6,1.3,9304.798425
610,-75.2537,-6.31989,140.241394,0,33943.8,1.3,9861.193332
611,-75.1537,-6.31989,144.0500946,85281,35316.9,1.3,10260.09989
612,-75.0537,-6.31989,148.3081055,170562,33955.9,1.3,9864.708568
613,-74.9537,-6.31989,153.0605927,0,29304.5,1.3,8513.405689
614,-74.8537,-6.31989,158.3628998,0,22646.1,1.3,6579.038597
615,-74.7537,-6.31989,164.2765961,0,15533.6,1.3,4512.748506
616,-74.6537,-6.31989,170.8652954,0,9473.33,1.3,2752.147333
617,-74.5537,-6.31989,178.1884003,0,5439.19,1.3,1580.167929
618,-74.4537,-6.31989,186.2944031,0,3490.15,1.3,1013.941984
619,-74.3537,-6.31989,195.2158966,0,3178.62,1.3,923.4377515
620,-74.2537,-6.31989,204.9653931,0,3574.17,1.3,1038.35108
621,-74.1537,-6.31989,215.5345001,0,3506.65,1.3,1018.735486
630,-81.2537,-6.41989,37.1920509,0,50229.2,1.3,14592.35124
631,-81.1537,-6.41989,39.5765991,85281,61290.7,1.3,17805.88626
632,-81.0537,-6.41989,42.2319298,255844,67739.4,1.3,19679.3323
633,-80.9537,-6.41989,45.1549301,0,65477.1,1.3,19022.09953
634,-80.8537,-6.41989,48.3310509,0,59395.3,1.3,17255.24356
635,-80.7537,-6.41989,51.7321014,85281,55008.4,1.3,15980.78198
636,-80.6537,-6.41989,55.3153496,0,51249.8,1.3,14888.85116
637,-80.5537,-6.41989,59.0245705,85281,44731.1,1.3,12995.06906
638,-80.4537,-6.41989,62.7932396,0,35453.3,1.3,10299.72618
639,-80.3537,-6.41989,66.5496063,0,26819.6,1.3,7791.504213
640,-80.2537,-6.41989,70.2231522,0,21453.9,1.3,6232.686253
641,-80.1537,-6.41989,73.7512512,85281,19423.2,1.3,5642.736828
642,-80.0537,-6.41989,77.0852509,0,20892.9,1.3,6069.707168
643,-79.9537,-6.41989,80.1944809,85281,26526.6,1.3,7706.383229
644,-79.8537,-6.41989,83.0679169,0,34378.1,1.3,9987.364128
645,-79.7537,-6.41989,85.7129593,85281,39686,1.3,11529.3903
646,-79.6537,-6.41989,88.1516571,0,39679.4,1.3,11527.4729
647,-79.5537,-6.41989,90.4153671,0,36115.3,1.3,10492.04731
648,-79.4537,-6.41989,92.5385971,0,31509.7,1.3,9154.050034
649,-79.3537,-6.41989,94.5533905,0,26661,1.3,7745.428486
650,-79.2537,-6.41989,96.4850693,85281,22383.4,1.3,6502.720227
651,-79.1537,-6.41989,98.3499222,0,19987.2,1.3,5806.587459
652,-79.0537,-6.41989,100.1549835,85281,20151.6,1.3,5854.348174
653,-78.9537,-6.41989,101.8995285,0,21785.9,1.3,6329.137334
654,-78.8537,-6.41989,103.5775833,85281,21710.4,1.3,6307.203428
